Ort;behaelter_beschreibung;strasse;hausnummer;name;plz;abrufauftrag;zusatz;bezeichnung;longitude;latitude;BTyp;tag;woche
Jena;Papier;Jenaprießnitzer Straße;36;;7749;N;;;11,61077;50,93181;2R;Di;u
Jena;Papier;Jenaprießnitzer Straße;37;;7749;N;;;11,61024;50,93187;2R;Di;u
Jena;Papier;Jenaprießnitzer Straße;39;;7749;N;;;11,61048;50,93189;2R;Di;u
Jena;Papier;Jenaprießnitzer Straße;4;;7749;N;;;11,60730;50,93132;2R;Di;u
Jena;Papier;Jenaprießnitzer Straße;41;;7749;N;;;11,61072;50,93192;2R;Di;u
Jena;Papier;Jenaprießnitzer Straße;5;;7749;N;;;11,60774;50,93150;2R;Di;u
Jena;Papier;Jenaprießnitzer Straße;6;;7749;N;;;11,60748;50,93135;2R;Di;u
Jena;Papier;Jenaprießnitzer Straße;8;;7749;N;;;11,60766;50,93137;2R;Di;u
Jena;Papier;Jenaprießnitzer Straße;9;;7749;N;;;11,60818;50,93157;2R;Di;u
Jena;Papier;Jenergasse;1;;7743;N;;;11,58615;50,92927;2R;Mi;w
Jena;Papier;Jenergasse;14;;7743;N;;;11,58624;50,92929;2R;Mi;w
Jena;Papier;Jenergasse;15;;7743;N;;;11,58684;50,92978;2R;Mi;w
Jena;Papier;Jenergasse;1A;;7743;N;;;11,58615;50,92927;2R;Mi;w
Jena;Papier;Jenergasse;2+3;;7743;N;;Zentrum;11,58604;50,92946;4R;Mi;w
Jena;Papier;Jenergasse;6;;7743;N;;;11,58532;50,92974;2R;Mi;w
Jena;Papier;Jenergasse;6;;7743;N;;Zentrum;11,58532;50,92974;4R;Mi;w
Jena;Papier;Jenergasse;7;;7743;N;;;11,58624;50,92929;2R;Mi;w
Jena;Papier;Jenergasse;8;;7743;N;;;11,58526;50,93000;2R;Mi;w
Jena;Papier;Jenertal;1;;7749;N;;;11,59127;50,92050;4R;Mi;u
Jena;Papier;Jenertal;10;;7749;N;;;11,59230;50,92048;2R;Mo;u
Jena;Papier;Jenertal;11;;7749;N;;;11,59313;50,92070;2R;Mo;u
Jena;Papier;Jenertal;12;;7749;N;;;11,59260;50,92052;2R;Mo;u
Jena;Papier;Jenertal;15;;7749;N;;;11,59363;50,92080;2R;Mo;u
Jena;Papier;Jenertal;16;;7749;N;;;11,59320;50,92060;2R;Mo;u
Jena;Papier;Jenertal;17;;7749;N;;;11,59391;50,92082;2R;Mo;u
Jena;Papier;Jenertal;18;;7749;N;;;11,59371;50,92069;2R;Mo;u
Jena;Papier;Jenertal;2;;7749;N;;;11,59102;50,92036;2R;Mo;u
Jena;Papier;Jenertal;20;;7749;N;;;11,59408;50,92073;2R;Mo;u
Jena;Papier;Jenertal;21;;7749;N;;;11,59446;50,92088;2R;Mo;u
Jena;Papier;Jenertal;22;;7749;N;;;11,59445;50,92076;2R;Mo;u
Jena;Papier;Jenertal;24;;7749;N;;;11,59481;50,92075;2R;Mo;u
Jena;Papier;Jenertal;25;;7749;N;;;11,59500;50,92083;2R;Mo;u
Jena;Papier;Jenertal;26;;7749;N;;;11,59517;50,92068;2R;Mo;u
Jena;Papier;Jenertal;27;;7749;N;;;11,59526;50,92078;2R;Mo;u
Jena;Papier;Jenertal;4;;7749;N;;;11,59156;50,92041;2R;Mo;u
Jena;Papier;Jenertal;5;;7749;N;;;11,59200;50,92056;2R;Mo;u
Jena;Papier;Jenertal;7;;7749;N;;Wenigenjena;11,59237;50,92061;2R;Mo;u
Jena;Papier;Jenertal;8;;7749;N;;;11,59199;50,92045;2R;Mo;u
Jena;Papier;Jenertal;9;;7749;N;;;11,59275;50,92066;2R;Mo;u
Jena;Papier;Jenzigweg;29;;7749;N;;Wenigenjena;11,60294;50,93515;4R;Fr;g
Jena;Papier;Jenzigweg;34;;7749;N;;;11,60125;50,93557;2R;Fr;g
Jena;Papier;Jenzigweg;35;;7749;N;;;11,60269;50,93516;2R;Fr;g
Jena;Papier;Jenzigweg;36+37;;7749;N;;;11,60413;50,93474;2R;Fr;g
Jena;Papier;Johannes-R.-Becher-Straße;14;;7745;N;;;11,57706;50,89118;4R;Di;w
Jena;Papier;Johannes-R.-Becher-Straße;14;;7745;N;;;11,57706;50,89118;4R;Fr;w
Jena;Papier;Johannes-R.-Becher-Straße;20-24;;7745;N;;;11,57781;50,89105;4R;Di;w
Jena;Papier;Johannes-R.-Becher-Straße;20-24;;7745;N;;;11,57781;50,89105;4R;Fr;w
Jena;Papier;Johannes-R.-Becher-Straße;2-12;;7745;N;;;11,57566;50,89153;4R;Di;w
Jena;Papier;Johannes-R.-Becher-Straße;2-12;;7745;N;;;11,57566;50,89153;4R;Fr;w
Jena;Papier;Johannes-R.-Becher-Straße;26-36;;7745;N;;;11,57855;50,89092;4R;Di;w
Jena;Papier;Johannes-R.-Becher-Straße;26-36;;7745;N;;;11,57855;50,89092;4R;Fr;w
Jena;Papier;Johann-Friedrich-Straße;;;7745;N;;;11,57400;50,92831;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;1;;7745;N;;;11,57573;50,92708;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;11;;7745;N;;;11,57442;50,92804;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;13;;7745;N;;;11,57414;50,92821;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;14;;7745;N;;;11,57590;50,92712;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;15;;7745;N;;;11,57376;50,92831;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;16;;7745;N;;;11,57572;50,92730;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;17;;7745;N;;;11,57339;50,92840;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;18;;7745;N;;;11,57550;50,92746;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;19;;7745;N;;;11,57300;50,92846;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;1A;;7745;N;;;11,57573;50,92708;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;2;;7745;N;;;11,57640;50,92700;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;20;;7745;N;;;11,57527;50,92761;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;21;;7745;N;;;11,57260;50,92850;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;22;;7745;N;;;11,57504;50,92777;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;23;;7745;N;;;11,57221;50,92854;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;24;;7745;N;;;11,57482;50,92793;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;25;;7745;N;;;11,57181;50,92859;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;26;;7745;N;;;11,57459;50,92808;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;27;;7745;N;;;11,57144;50,92862;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;28;;7745;N;;;11,57436;50,92824;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;28+30;;7745;N;;Süd;11,57408;50,92835;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;29;;7745;N;;;11,57111;50,92866;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;3;;7745;N;;;11,57550;50,92729;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;31;;7745;N;;;11,57078;50,92870;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;32;;7745;N;;;11,57377;50,92843;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;34;;7745;N;;;11,57345;50,92850;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;35;;7745;N;;;11,57033;50,92911;2R;Mi;g
Jena;Papier;Johann-Friedrich-Straße;36;;7745;N;;;11,57313;50,92856;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;38;;7745;N;;;11,57280;50,92860;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;40;;7745;N;;;11,57247;50,92863;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;42;;7745;N;;;11,57214;50,92867;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;44;;7745;N;;;11,57181;50,92870;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;46;;7745;N;;;11,57152;50,92873;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;48;;7745;N;;;11,57127;50,92876;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;5;;7745;N;;;11,57523;50,92747;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;50;;7745;N;;;11,57102;50,92879;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;52;;7745;N;;;11,57077;50,92881;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;54;;7745;N;;;11,57053;50,92903;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;7;;7745;N;;;11,57496;50,92766;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;9;;7745;N;;;11,57469;50,92785;2R;Do;u
Jena;Papier;Johann-Friedrich-Straße;9a;;7745;N;;;11,57469;50,92785;2R;Do;u
Jena;Papier;Johann-Griesbach-Straße;1;;7743;N;;;11,58264;50,93785;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;12;;7743;N;;;11,58380;50,93888;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;13;;7743;N;;;11,58409;50,93957;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;14;;7743;N;;;11,58395;50,93905;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;15;;7743;N;;;11,58411;50,93974;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;16;;7743;N;;;11,58409;50,93922;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;17;;7743;N;;;11,58407;50,93990;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;18;;7743;N;;;11,58420;50,93938;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;19;;7743;N;;;11,58399;50,94006;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;2;;7743;N;;;11,58280;50,93791;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;20;;7743;N;;;11,58427;50,93955;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;21;;7743;N;;;11,58390;50,94021;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;23;;7743;N;;;11,58382;50,94037;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;24;;7743;N;;;11,58429;50,93984;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;25;;7743;N;;;11,58388;50,94053;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;26;;7743;N;;;11,58422;50,93997;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;28;;7743;N;;;11,58415;50,94011;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;3;;7743;N;;;11,58257;50,93808;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;30;;7743;N;;;11,58407;50,94024;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;32;;7743;N;;;11,58400;50,94038;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;34;;7743;N;;;11,58405;50,94052;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;4;;7743;N;;;11,58275;50,93809;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;5;;7743;N;;;11,58274;50,93827;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;5a;;7743;N;;;11,58274;50,93827;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;6;;7743;N;;;11,58291;50,93823;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;7;;7743;N;;;11,58322;50,93862;4R;Di;g
Jena;Papier;Johann-Griesbach-Straße;7a;;7743;N;;;11,58322;50,93862;2R;Di;g
Jena;Papier;Johann-Griesbach-Straße;9;;7743;N;;;11,58398;50,93934;2R;Di;g
Jena;Papier;Johannisplatz;10;;7743;N;;;11,58357;50,92943;2R;Mi;w
Jena;Papier;Johannisplatz;11;;7743;N;;;11,58353;50,92944;2R;Mi;w
Jena;Papier;Johannisplatz;12;;7743;N;;;11,58349;50,92944;2R;Mi;w
Jena;Papier;Johannisplatz;14;;7743;N;;;11,58340;50,92945;2R;Mi;w
Jena;Papier;Johannisplatz;14;;7743;N;;;11,58340;50,92945;4R;Mi;w
Jena;Papier;Johannisplatz;15;;7743;N;;;11,58342;50,92956;2R;Mi;w
Jena;Papier;Johannisplatz;15;;7743;N;;West;11,58342;50,92956;2R;Mi;w
Jena;Papier;Johannisplatz;16;;7743;N;;;11,58347;50,92956;2R;Mi;w
Jena;Papier;Johannisplatz;16;;7743;N;;West;;;4R;Mi;w
Jena;Papier;Johannisplatz;17;;7743;N;;;11,58351;50,92955;2R;Mi;w
Jena;Papier;Johannisplatz;18/19;;7743;N;;;11,58355;50,92955;2R;Mi;w
Jena;Papier;Johannisplatz;20;;7743;N;;;11,58364;50,92954;2R;Mi;w
Jena;Papier;Johannisplatz;25;;7743;N;;;11,58400;50,93006;2R;Mi;w
Jena;Papier;Johannisplatz;26;;7743;N;;;11,58385;50,92984;2R;Mi;w
Jena;Papier;Johannisplatz;27;;7743;N;;;11,58378;50,92968;2R;Mi;w
Jena;Papier;Johannisplatz;27-29;;7743;N;;;11,58378;50,92968;2R;Mi;w
Jena;Papier;Johannisplatz;28;;7743;N;;;11,58378;50,92955;2R;Mi;w
Jena;Papier;Johannisplatz;29;;7743;N;;;11,58380;50,92942;2R;Mi;w
Jena;Papier;Johannisplatz;5;;7743;N;;;11,58369;50,92962;2R;Mi;w
Jena;Papier;Johannisplatz;8;;7743;N;;;11,58366;50,92943;2R;Mi;w
Jena;Papier;Johannisplatz;9;;7743;N;;;11,58362;50,92943;2R;Mi;w
Jena;Papier;Johannisstraße;11;;7743;N;;;11,58389;50,92939;2R;Mi;w
Jena;Papier;Johannisstraße;12;;7743;N;;;11,58417;50,92938;2R;Mi;w
Jena;Papier;Johannisstraße;13;;7743;N;;;11,58446;50,92936;2R;Mi;w
Jena;Papier;Johannisstraße;14;;7743;N;;;11,58474;50,92934;2R;Mi;w
Jena;Papier;Johannisstraße;15;;7743;N;;;11,58503;50,92933;2R;Mi;w
Jena;Papier;Johannisstraße;16;;7743;N;;;11,58525;50,92931;2R;Mi;w
Jena;Papier;Johannisstraße;17;;7743;N;;;11,58541;50,92929;2R;Mi;w
Jena;Papier;Johannisstraße;18;;7743;N;;;11,58556;50,92928;2R;Mi;w
Jena;Papier;Johannisstraße;19;;7743;N;;;11,58572;50,92926;2R;Mi;w
Jena;Papier;Johannisstraße;20;;7743;N;;;11,58587;50,92925;2R;Mi;w
Jena;Papier;Johannisstraße;21;;7743;N;;;11,58603;50,92923;2R;Mi;w
Jena;Papier;Johannisstraße;22;;7743;N;;;11,58618;50,92922;2R;Mi;w
Jena;Papier;Johann-Nikolaus-Bach-Weg;1;;7743;N;;Zwätzen;11,62474;50,96556;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;10;;7743;N;;;11,62432;50,96531;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;11;;7743;N;;Zwätzen;11,62462;50,96536;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;11a;;7743;N;;Zwätzen;11,62462;50,96536;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;12;;7743;N;;;11,62409;50,96512;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;13;;7743;N;;Zwätzen;11,62442;50,96520;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;13a;;7743;N;;Zwätzen;11,62442;50,96520;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;15;;7743;N;;Zwätzen;11,62422;50,96503;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;2;;7743;N;;;11,62525;50,96607;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;3;;7743;N;;Zwätzen;11,62541;50,96602;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;3a;;7743;N;;Zwätzen;11,62541;50,96602;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;4;;7743;N;;;11,62502;50,96588;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;5;;7743;N;;Zwätzen;11,62521;50,96585;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;5a;;7743;N;;Zwätzen;11,62521;50,96585;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;6;;7743;N;;;11,62479;50,96569;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;7;;7743;N;;Zwätzen;11,62501;50,96569;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;7a;;7743;N;;Zwätzen;11,62501;50,96569;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;8;;7743;N;;;11,62456;50,96550;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;9;;7743;N;;Zwätzen;11,62481;50,96552;2R;Di;u
Jena;Papier;Johann-Nikolaus-Bach-Weg;9a;;7743;N;;Zwätzen;11,62481;50,96552;2R;Di;u
Jena;Papier;Judith-Auer-Straße;1-11;;7747;N;;;11,63267;50,88170;4R;Di;w
Jena;Papier;Judith-Auer-Straße;1-11;;7747;N;;;11,63267;50,88170;4R;Fr;w
Jena;Papier;Judith-Auer-Straße;13-17;;7747;N;;;11,63113;50,88210;4R;Di;w
Jena;Papier;Judith-Auer-Straße;13-17;;7747;N;;;11,63113;50,88210;4R;Fr;w
Jena;Papier;Judith-Auer-Straße;19-29;;7747;N;;;11,63030;50,88226;4R;Di;w
Jena;Papier;Judith-Auer-Straße;19-29;;7747;N;;;11,63030;50,88226;4R;Fr;w
Jena;Papier;Julius-Lien-Weg;2;;7747;N;;;11,61318;50,89266;2R;Di;g
Jena;Papier;Julius-Lien-Weg;6;;7747;N;;;11,61294;50,89216;2R;Di;g
Jena;Papier;Julius-Lien-Weg;8;;7747;N;;;11,61282;50,89190;2R;Di;g
Jena;Papier;Julius-Schaxel-Straße;1;;7749;N;;;11,61639;50,93124;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;10;;7749;N;;;11,61743;50,93116;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;11;;7749;N;;;11,61725;50,93126;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;12;;7749;N;;;11,61764;50,93117;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;13;;7749;N;;;11,61742;50,93127;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;14;;7749;N;;;11,61785;50,93118;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;15;;7749;N;;;11,61760;50,93128;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;16;;7749;N;;;11,61806;50,93119;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;17;;7749;N;;;11,61777;50,93129;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;18;;7749;N;;;11,61827;50,93120;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;19;;7749;N;;;11,61794;50,93130;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;2;;7749;N;;;11,61659;50,93112;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;20;;7749;N;;;11,61848;50,93121;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;21;;7749;N;;;11,61812;50,93131;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;22;;7749;N;;;11,61868;50,93122;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;23;;7749;N;;;11,61829;50,93132;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;24;;7749;N;;;11,61889;50,93122;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;25;;7749;N;;;11,61846;50,93132;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;26;;7749;N;;;11,61910;50,93122;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;27;;7749;N;;;11,61864;50,93133;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;28;;7749;N;;;11,61931;50,93122;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;29;;7749;N;;;11,61881;50,93134;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;3;;7749;N;;;11,61656;50,93123;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;31;;7749;N;;;11,61899;50,93134;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;33;;7749;N;;;11,61916;50,93134;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;35;;7749;N;;;11,61933;50,93134;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;4;;7749;N;;;11,61680;50,93113;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;5;;7749;N;;;11,61673;50,93124;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;6;;7749;N;;;11,61701;50,93114;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;7;;7749;N;;;11,61690;50,93125;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;8;;7749;N;;;11,61722;50,93115;2R;Mi;u
Jena;Papier;Julius-Schaxel-Straße;9;;7749;N;;;11,61708;50,93126;2R;Mi;u
Jena;Papier;Jungferngraben;1;;7749;N;;;11,60358;50,93080;2R;Di;u
Jena;Papier;Jungferngraben;2;;7749;N;;;11,60356;50,93068;2R;Di;u
Jena;Papier;Jungferngraben;4;;7749;N;;;11,60392;50,93054;2R;Di;u
Jena;Papier;Jungferngraben;5;;7749;N;;;11,60408;50,93061;2R;Di;u
Jena;Papier;Jungferngraben;6;;7749;N;;Wenigenjena;11,60436;50,93027;2R;Di;u
Jena;Papier;Juri-Gagarin-Straße;1;;7743;N;;;11,61871;50,96078;4R;Di;w
Jena;Papier;Juri-Gagarin-Straße;14-24;;7743;N;;;11,61903;50,96080;4R;Di;w
Jena;Papier;Juri-Gagarin-Straße;2-12;;7743;N;;;11,61951;50,96067;4R;Di;w
Jena;Papier;Juri-Gagarin-Straße;28;;7743;N;;;11,61836;50,96139;2R;Di;u
Jena;Papier;Juri-Gagarin-Straße;30;;7743;N;;;11,61861;50,96169;2R;Di;u
Jena;Papier;Juri-Gagarin-Straße;32;;7743;N;;;11,62003;50,96310;4R;Di;u
Jena;Papier;Kahlaische Straße;1;;7745;N;;;11,58259;50,92277;2R;Mi;g
Jena;Papier;Kahlaische Straße;11;;7745;N;;;11,57936;50,91792;2R;Mo;u
Jena;Papier;Kahlaische Straße;12;;7745;N;;;11,57911;50,91750;2R;Mo;u
Jena;Papier;Kahlaische Straße;14;;7745;N;;;11,57863;50,91667;2R;Mo;g
Jena;Papier;Kahlaische Straße;17;;7745;N;;;11,57735;50,91557;2R;Mo;g
Jena;Papier;Kahlaische Straße;18;;7745;N;;;11,57811;50,91610;2R;Mo;g
Jena;Papier;Kahlaische Straße;18A;;7745;N;;;11,57811;50,91610;2R;Mo;g
Jena;Papier;Kahlaische Straße;18B;;7745;N;;;11,57811;50,91610;2R;Mo;g
Jena;Papier;Kahlaische Straße;18C;;7745;N;;;11,57811;50,91610;2R;Mo;g
Jena;Papier;Kahlaische Straße;18D;;7745;N;;;11,57811;50,91610;2R;Mo;g
Jena;Papier;Kahlaische Straße;19;;7745;N;;;11,57700;50,91539;2R;Mo;g
Jena;Papier;Kahlaische Straße;2;;7745;N;;Süd;11,58221;50,92227;2R;Mi;g
Jena;Papier;Kahlaische Straße;2;;7745;N;;Süd;11,58221;50,92227;2R;Mo;g
Jena;Papier;Kahlaische Straße;20;;7745;N;;;11,57797;50,91602;2R;Mo;g
Jena;Papier;Kahlaische Straße;21;;7745;N;;;11,57680;50,91528;2R;Mo;g
Jena;Papier;Kahlaische Straße;22;;7745;N;;;11,57783;50,91595;2R;Mo;g
Jena;Papier;Kahlaische Straße;23;;7745;N;;;11,57661;50,91516;2R;Mo;g
Jena;Papier;Kahlaische Straße;24;;7745;N;;;11,57769;50,91587;2R;Mo;g
Jena;Papier;Kahlaische Straße;25;;7745;N;;;11,57641;50,91505;2R;Mo;g
Jena;Papier;Kahlaische Straße;26;;7745;N;;;11,57757;50,91581;2R;Mo;g
Jena;Papier;Kahlaische Straße;27;;7745;N;;;11,57626;50,91494;2R;Mo;g
Jena;Papier;Kahlaische Straße;28;;7745;N;;Lichtenhain;11,57764;50,91576;2R;Mo;g
Jena;Papier;Kahlaische Straße;29;;7745;N;;;11,57612;50,91474;2R;Mo;g
Jena;Papier;Kahlaische Straße;3;;7745;N;;;11,58182;50,92182;2R;Mi;g
Jena;Papier;Kahlaische Straße;31;;7745;N;;;11,57603;50,91440;2R;Mo;g
Jena;Papier;Kahlaische Straße;32;;7745;N;;Lichtenhain;11,57764;50,91576;4R;Mo;g
Jena;Papier;Kahlaische Straße;36;;7745;N;;;11,57743;50,91575;2R;Mo;g
Jena;Papier;Kahlaische Straße;38;;7745;N;;;11,57730;50,91569;2R;Mo;g
Jena;Papier;Kahlaische Straße;4;;7745;N;;;11,58141;50,92134;4R;Mi;g
Jena;Papier;Kahlaische Straße;4;;7745;N;;;11,58141;50,92134;4R;Mo;g
